"cohort","age","period","window_end_period","loans_at_risk","defaults_3m","rd3m","q","y_logit","mu","residual_after_mean","age_effect","residual_after_age","cohort_effect","residual_after_cohort","period_effect","residual_after_period","fitted_logit","fitted_rd3m","reconstructed_q","risk_base","risk_after_age","risk_after_cohort","risk_after_period","contribution_age","contribution_cohort","contribution_period","contribution_residual","reconstructed_rd3m"
"2020-06-01",30,"2022-12-01","2023-02-01",346,12,0.0346820809248555,0.0360230547550432,-3.28690823526003,-3.80673473380674,0.519826498546713,0.125435575789942,0.394390922756771,-0.372020104154726,0.766411026911497,0.487599424379471,0.278811602532026,-3.56571983779205,0.0274990434732085,0.0360230547550432,0.0217375941071289,0.0245712715617039,0.0170682569244795,0.0274990434732085,0.00283367745457492,-0.00750301463722436,0.010430786548729,0.007183037451647,0.0346820809248555
"2020-06-01",31,"2023-01-01","2023-03-01",339,12,0.0353982300884956,0.0367647058823529,-3.26575941076705,-3.80673473380674,0.54097532303969,0.116476719657313,0.424498603382377,-0.372020104154726,0.796518707537102,0.426373509370134,0.370145198166968,-3.63590460893402,0.0256830702993136,0.036764705882353,0.0217375941071289,0.0243574620690612,0.0169186032883531,0.0256830702993136,0.00261986796193227,-0.0074388587807081,0.00876446701096047,0.009715159789182,0.0353982300884956
"2020-06-01",32,"2023-02-01","2023-04-01",324,11,0.0339506172839506,0.0353846153846154,-3.30545232470377,-3.80673473380674,0.50128240910297,0.132416258675008,0.368866150427962,-0.372020104154726,0.740886254582688,0.39168808486067,0.349198169722017,-3.65465049442579,0.025218131184361,0.0353846153846154,0.0217375941071289,0.0247391376828066,0.0171857670353921,0.025218131184361,0.00300154357567763,-0.00755337064741446,0.00803236414896892,0.00873248609958958,0.0339506172839506
"2020-06-01",33,"2023-03-01","2023-05-01",317,9,0.028391167192429,0.029874213836478,-3.48043004473895,-3.80673473380674,0.326304689067794,0.139526428591446,0.186778260476348,-0.372020104154726,0.558798364631074,0.346482791206875,0.212315573424199,-3.69274561816315,0.0242984161034285,0.029874213836478,0.0217375941071289,0.0249112664840387,0.0173062739457241,0.0242984161034285,0.0031736723769098,-0.00760499253831462,0.00699214215770441,0.00409275108900049,0.028391167192429
"2020-06-01",34,"2023-04-01","2023-06-01",307,7,0.0228013029315961,0.0243506493506494,-3.690544733433,-3.80673473380674,0.116190000373744,0.131428628410337,-0.0152386280365929,-0.372020104154726,0.356781476118133,0.319348850535649,0.0374326255824835,-3.72797735901548,0.023476993719422,0.0243506493506494,0.0217375941071289,0.0247153201974912,0.0171690935009223,0.023476993719422,0.00297772609036222,-0.00754622669656884,0.0063079002184997,-0.000675690787825933,0.0228013029315961
"2020-07-01",1,"2020-08-01","2020-10-01",1166,8,0.00686106346483705,0.00728363324764353,-4.91481518037616,-3.80673473380674,-1.10808044656942,-1.7073653881347,0.59928494156528,-0.441099565940383,1.04038450750566,0.214259832349531,0.826124675156132,-5.74093985553229,0.00320146597413549,0.00728363324764353,0.0217375941071289,0.00401337969127483,0.00258562334784219,0.00320146597413549,-0.0177242144158541,-0.00142775634343265,0.0006158426262933,0.00365959749070156,0.00686106346483705
"2020-07-01",2,"2020-09-01","2020-11-01",1145,10,0.00873362445414847,0.00916230366492147,-4.68345310438214,-3.80673473380674,-0.876718370575395,-0.802500335743768,-0.074218034831627,-0.441099565940383,0.366881531108756,0.143894773994937,0.222986757113819,-4.90643986149596,0.00734444225949021,0.00916230366492145,0.0217375941071289,0.00986122148763851,0.00636639829739989,0.00734444225949021,-0.0118763726194904,-0.00349482319023861,0.000978043962090321,0.00138918219465826,0.00873362445414847
"2020-07-01",3,"2020-10-01","2020-12-01",1120,17,0.0151785714285714,0.0156110615521855,-4.14404134476732,-3.80673473380674,-0.337306610960582,-0.337459829206784,0.000153218246202236,-0.441099565940383,0.441252784186585,0.200544233240718,0.240708550945867,-4.38474989571319,0.0123125176328092,0.0156110615521855,0.0217375941071289,0.0156087071675435,0.0100977444540756,0.0123125176328092,-0.00612888693958539,-0.00551096271346791,0.00221477317873356,0.00286605379576223,0.0151785714285714
"2020-07-01",4,"2020-11-01","2021-01-01",1092,15,0.0137362637362637,0.0141811527904849,-4.2415587980527,-3.80673473380674,-0.43482406424596,-0.182480278425218,-0.252343785820742,-0.441099565940383,0.188755780119641,0.302336275571726,-0.113580495452086,-4.12797830260062,0.015859838368138,0.0141811527904849,0.0217375941071289,0.0181776956171205,0.0117705462812773,0.015859838368138,-0.00355989849000843,-0.00640714933584321,0.00408929208686073,-0.00212357463187431,0.0137362637362637
"2020-07-01",5,"2020-12-01","2021-02-01",1065,14,0.0131455399061033,0.0136022514071295,-4.28382434571623,-3.80673473380674,-0.477089611909484,-0.110329660461367,-0.366759951448117,-0.441099565940383,0.0743396144922663,0.160050155148238,-0.0857105406559714,-4.19811380506025,0.014801511836052,0.0136022514071295,0.0217375941071289,0.019511164970081,0.0126400544843783,0.014801511836052,-0.00222642913704798,-0.00687111048570269,0.00216145735167374,-0.00165597192994873,0.0131455399061033
"2020-07-01",6,"2021-01-01","2021-03-01",1026,11,0.0107212475633528,0.0111976630963973,-4.48078934565124,-3.80673473380674,-0.674054611844494,-0.00462210480800024,-0.669432507036494,-0.441099565940383,-0.228332941096111,-0.0170523393881472,-0.211280601707964,-4.26950874394327,0.0137956706206156,0.0111976630963973,0.0217375941071289,0.0216395216911312,0.0140296075518642,0.0137956706206156,-9.8072415997727e-05,-0.00760991413926698,-0.000233936931248636,-0.00307442305726277,0.0107212475633528
"2020-07-01",7,"2021-02-01","2021-04-01",993,8,0.0080563947633434,0.0085513078470825,-4.7530829630965,-3.80673473380674,-0.946348229289763,0.0795860484344686,-1.02593427772423,-0.441099565940383,-0.584834711783848,-0.271661745630415,-0.313172966153433,-4.43990999694307,0.011659453660448,0.0085513078470825,0.0217375941071289,0.0234959992497771,0.0152433944494545,0.011659453660448,0.00175840514264819,-0.00825260480032266,-0.00358394078900646,-0.00360305889710461,0.0080563947633434
"2020-07-01",8,"2021-03-01","2021-05-01",962,9,0.00935550935550936,0.009865005192108,-4.60884762643398,-3.80673473380674,-0.802112892627237,0.14017796756865,-0.942290860195888,-0.441099565940383,-0.501191294255505,-0.520233929176068,0.0190426349205636,-4.62789026135454,0.00968072820785255,0.00986500519210801,0.0217375941071289,0.0249270977186229,0.016180170479809,0.00968072820785255,0.00318950361149392,-0.00874692723881383,-0.00649944227195649,-0.000325218852343198,0.00935550935550936
"2020-07-01",9,"2021-04-01","2021-06-01",936,9,0.00961538461538462,0.0101387406616862,-4.5812009958751,-3.80673473380674,-0.774466262068354,0.188722894148899,-0.963189156217253,-0.441099565940383,-0.52208959027687,-0.575798699208423,0.0537091089315537,-4.63491010480665,0.00961366000826084,0.0101387406616862,0.0217375941071289,0.026134629384257,0.0169713538599271,0.00961366000826084,0.00439703527712805,-0.00916327552432987,-0.00735769385166628,1.72460712377989e-06,0.00961538461538462
"2020-07-01",10,"2021-05-01","2021-07-01",915,8,0.0087431693989071,0.00927947598253275,-4.67062740264273,-3.80673473380674,-0.863892668835994,0.249100324734697,-1.11299299357069,-0.441099565940383,-0.671893427630308,-0.604464695930074,-0.0674287317002339,-4.6031986709425,0.00992033546907261,0.00927947598253275,0.0217375941071289,0.0277160988991316,0.0180085850407187,0.00992033546907261,0.00597850479200264,-0.00970751385841283,-0.00808824957164614,-0.0011771660701655,0.0087431693989071
"2020-07-01",11,"2021-06-01","2021-08-01",892,7,0.007847533632287,0.0083986562150056,-4.77124943668062,-3.80673473380674,-0.964514702873882,0.289264109856582,-1.25377881273046,-0.441099565940383,-0.812679246790081,-0.615056956882158,-0.197622289907923,-4.5736271467727,0.0102150341011075,0.0083986562150056,0.0217375941071289,0.0288192054610655,0.0187327744425741,0.0102150341011075,0.00708161135393656,-0.0100864310184914,-0.00851774034146663,-0.00236750046882048,0.007847533632287
"2020-07-01",12,"2021-07-01","2021-09-01",840,4,0.00476190476190476,0.00535077288941736,-5.2251491236506,-3.80673473380674,-1.41841438984386,0.294297372332265,-1.71271176217613,-0.441099565940383,-1.27161219623575,-0.598645632595379,-0.672966563640367,-4.55218256001024,0.010434146603036,0.00535077288941736,0.0217375941071289,0.0289604143169464,0.0188255196216414,0.010434146603036,0.00722282020981744,-0.010134894695305,-0.00839137301860545,-0.00567224184113121,0.00476190476190476
"2020-07-01",13,"2021-08-01","2021-10-01",807,3,0.00371747211895911,0.00433168316831683,-5.43745799793707,-3.80673473380674,-1.63072326413033,0.303514845354915,-1.93423810948524,-0.441099565940383,-1.49313854354486,-0.603066826573219,-0.890071716971641,-4.54738628096543,0.0104837859668051,0.00433168316831683,0.0217375941071289,0.0292207539062206,0.0189965339408002,0.0104837859668051,0.0074831597990917,-0.0102242199654204,-0.00851274797399516,-0.00676631384784595,0.00371747211895911
"2020-07-01",14,"2021-09-01","2021-11-01",793,3,0.00378310214375788,0.0044080604534005,-5.41990268815416,-3.80673473380674,-1.61316795434742,0.282992614882479,-1.8961605692299,-0.441099565940383,-1.45506100328951,-0.597629828619684,-0.85743117466983,-4.56247151348433,0.0103284436977679,0.0044080604534005,0.0217375941071289,0.028644192466134,0.0186178399943284,0.0103284436977679,0.0069065983590051,-0.0100263524718057,-0.0082893962965605,-0.00654534155400999,0.00378310214375788
"2020-07-01",15,"2021-10-01","2021-12-01",767,4,0.00521512385919166,0.005859375,-5.13383572788241,-3.80673473380674,-1.32710099407567,0.290285959980498,-1.61738695405617,-0.441099565940383,-1.17628738811579,-0.643647475931096,-0.532639912184691,-4.60119581569772,0.00994002667938665,0.005859375,0.0217375941071289,0.0288478194500509,0.018751567186361,0.00994002667938665,0.00711022534292199,-0.0100962522636899,-0.00881154050697434,-0.004724902820195,0.00521512385919166
"2020-07-01",16,"2021-11-01","2022-01-01",754,6,0.00795755968169761,0.00860927152317881,-4.74626902695809,-3.80673473380674,-0.93953429315135,0.255943184868061,-1.19547747801941,-0.441099565940383,-0.754377912079028,-0.663257137665227,-0.0911207744138007,-4.65514825254429,0.00942286782727766,0.00860927152317882,0.0217375941071289,0.02790109687394,0.0181299960312568,0.00942286782727766,0.00616350276681102,-0.00977110084268314,-0.00870712820397916,-0.00146530814558005,0.00795755968169761
"2020-07-01",17,"2021-12-01","2022-02-01",736,9,0.0122282608695652,0.0128900949796472,-4.33832220043915,-3.80673473380674,-0.531587466632411,0.264080020949498,-0.795667487581909,-0.441099565940383,-0.354567921641526,-0.571170004196953,0.216602082555427,-4.55492428299458,0.0104058755234121,0.0128900949796472,0.0217375941071289,0.028122639040942,0.0182754116428581,0.0104058755234121,0.00638504493381307,-0.00984722739808389,-0.00786953611944597,0.00182238534615307,0.0122282608695652
"2020-07-01",18,"2022-01-01","2022-03-01",718,9,0.0125348189415042,0.0132127955493741,-4.3132686979936,-3.80673473380674,-0.506533964186861,0.253616829857505,-0.760150794044366,-0.441099565940383,-0.319051228103983,-0.575151865655676,0.256100637551693,-4.56936933554529,0.0102581733965255,0.0132127955493741,0.0217375941071289,0.0278380692675519,0.0180886302791863,0.0102581733965255,0.00610047516042296,-0.00974943898836561,-0.00783045688266083,0.00227664554497872,0.0125348189415042
"2020-07-01",19,"2022-02-01","2022-04-01",700,15,0.0214285714285714,0.0221112696148359,-3.78930847507717,-3.80673473380674,0.0174262587295733,0.241048700025503,-0.223622441295929,-0.441099565940383,0.217477124644454,-0.323592955257691,0.541070079902145,-4.33037855497931,0.0129915615352972,0.022111269614836,0.0217375941071289,0.0274999475031061,0.0178667490930549,0.0129915615352972,0.00576235339597715,-0.00963319841005118,-0.00487518755775772,0.00843700989327424,0.0214285714285714
"2020-07-01",20,"2022-03-01","2022-05-01",683,17,0.0248901903367496,0.0255847953216374,-3.6398392586893,-3.80673473380674,0.166895475117446,0.19016434378928,-0.0232688686718336,-0.441099565940383,0.417830697268549,-0.0272117273172376,0.445042424585787,-4.08488168327508,0.0165467290272874,0.0255847953216374,0.0217375941071289,0.0261713416691865,0.0169954187869579,0.0165467290272874,0.00443374756205756,-0.00917592288222858,-0.000448689759670468,0.00834346130946218,0.0248901903367496
"2020-07-01",21,"2022-04-01","2022-06-01",669,22,0.0328849028400598,0.0335820895522388,-3.35960348436332,-3.80673473380674,0.447131249443423,0.159736706239509,0.287394543203914,-0.441099565940383,0.728494109144297,0.13946557299406,0.589028536150237,-3.94863202051355,0.0189163328906068,0.0335820895522388,0.0217375941071289,0.0254069305137959,0.0164944780116938,0.0189163328906068,0.00366933640666691,-0.00891245250210207,0.00242185487891303,0.013968569949453,0.0328849028400598
"2020-07-01",22,"2022-05-01","2022-07-01",647,19,0.0293663060278207,0.0300925925925926,-3.4729215624606,-3.80673473380674,0.33381317134614,0.116545108534489,0.217268062811651,-0.441099565940383,0.658367628752034,0.182199961940181,0.476167666811853,-3.94908922927245,0.0189078496455443,0.0300925925925926,0.0217375941071289,0.0243590873272493,0.0158082437624059,0.0189078496455443,0.00262149322012033,-0.00855084356484341,0.00309960588313848,0.0104584563822764,0.0293663060278207
"2020-07-01",23,"2022-06-01","2022-08-01",626,17,0.0271565495207668,0.0279106858054226,-3.55043806799186,-3.80673473380674,0.256296665814883,0.134096448024832,0.122200217790051,-0.441099565940383,0.563299783730435,0.163317043844825,0.39998273988561,-3.95042080787747,0.0188831642232921,0.0279106858054226,0.0217375941071289,0.0247797081878399,0.0160836468905774,0.0188831642232921,0.00304211408071098,-0.00869606129726252,0.00279951733271469,0.00827338529747468,0.0271565495207668
"2020-07-01",24,"2022-07-01","2022-09-01",611,19,0.0310965630114566,0.0318627450980392,-3.41393640743959,-3.80673473380674,0.392798326367156,0.136933913842919,0.255864412524237,-0.441099565940383,0.69696397846462,0.2976639458145,0.39930003265012,-3.81323644008971,0.0215997639321383,0.0318627450980392,0.0217375941071289,0.024848370001482,0.0161286113931262,0.0215997639321383,0.00311077589435308,-0.00871975860835586,0.00547115253901216,0.0094967990793183,0.0310965630114566
"2020-07-01",25,"2022-08-01","2022-10-01",593,19,0.0320404721753794,0.0328282828282828,-3.38308563171911,-3.80673473380674,0.423649102087632,0.153144376103385,0.270504725984247,-0.441099565940383,0.71160429192463,0.288943584343451,0.422660707581179,-3.80574633930029,0.0217586223251707,0.0328282828282828,0.0217375941071289,0.025244204774237,0.0163878747044466,0.0217586223251707,0.00350661066710802,-0.00885633006979038,0.00537074762072409,0.0102818498502088,0.0320404721753794
"2020-07-01",26,"2022-09-01","2022-11-01",582,21,0.0360824742268041,0.0368782161234991,-3.26255883904488,-3.80673473380674,0.54417589476186,0.150824454081345,0.393351440680515,-0.441099565940383,0.834451006620898,0.299585493365441,0.534865513255457,-3.79742435230034,0.0219364641248649,0.0368782161234991,0.0217375941071289,0.0251871814349458,0.0163505210823044,0.0219364641248649,0.00344958732781681,-0.00883666035264135,0.00558594304256054,0.0141460101019392,0.0360824742268041
"2020-07-01",27,"2022-10-01","2022-12-01",561,17,0.0303030303030303,0.0311387900355872,-3.43766706144355,-3.80673473380674,0.369067672363195,0.182987039848669,0.186080632514526,-0.441099565940383,0.627180198454909,0.328594061749957,0.298586136704952,-3.7362531981485,0.0232880096454446,0.0311387900355872,0.0217375941071289,0.0259890387722965,0.0168759253810187,0.0232880096454446,0.00425144466516755,-0.00911311339127777,0.00641208426442587,0.00701502065758571,0.0303030303030303
"2020-07-01",28,"2022-11-01","2023-01-01",542,17,0.0313653136531365,0.0322283609576427,-3.40214930938754,-3.80673473380674,0.404585424419204,0.161161887237147,0.243423537182057,-0.441099565940383,0.68452310312244,0.422005802626359,0.262517300496081,-3.66466660988362,0.0249730806400714,0.0322283609576427,0.0217375941071289,0.0254422438960924,0.0165176138210306,0.0249730806400714,0.00370464978896346,-0.00892463007506181,0.00845546681904085,0.00639223301306509,0.0313653136531365
"2020-07-01",29,"2022-12-01","2023-02-01",524,18,0.0343511450381679,0.0352380952380952,-3.30975359160446,-3.80673473380674,0.496981142202282,0.142171123824215,0.354810018378067,-0.441099565940383,0.79590958431845,0.487599424379471,0.308310159938979,-3.61806375154344,0.0261333081756639,0.0352380952380953,0.0217375941071289,0.024975588751243,0.0162119288986968,0.0261333081756639,0.00323799464411409,-0.00876365985254628,0.00992137927696716,0.00821783686250403,0.0343511450381679
"2020-07-01",30,"2023-01-01","2023-03-01",514,19,0.0369649805447471,0.0378640776699029,-3.23515288820034,-3.80673473380674,0.5715818456064,0.125435575789942,0.446146269816458,-0.441099565940383,0.887245835756841,0.426373509370134,0.460872326386707,-3.69602521458705,0.0242207846045139,0.0378640776699029,0.0217375941071289,0.0245712715617039,0.0159471617872542,0.0242207846045139,0.00283367745457492,-0.00862410977444969,0.00827362281725974,0.0127441959402332,0.0369649805447471
